INFO 2026-05-22 00:34:02,608 django.utils.autoreload Watching for file changes with StatReloader
INFO 2026-05-25 12:16:25,294 django.server "GET /static/css/base.css HTTP/1.1" 200 22086
INFO 2026-05-25 12:16:25,298 django.server "GET /static/imgs/iwm.png HTTP/1.1" 200 11469
INFO 2026-05-25 12:16:25,298 django.server "GET /static/css/home.css HTTP/1.1" 200 16655
INFO 2026-05-25 12:16:25,299 django.server "GET /static/js/home.js HTTP/1.1" 200 4253
INFO 2026-05-25 12:16:25,302 django.server "GET /static/js/item_cart.js HTTP/1.1" 200 13961
INFO 2026-05-25 12:16:25,768 django.server "GET /static/css/fa/webfonts/fa-regular-400.woff2 HTTP/1.1" 200 25472
INFO 2026-05-25 12:16:25,771 django.server "GET /static/css/fa/webfonts/fa-brands-400.woff2 HTTP/1.1" 200 118684
INFO 2026-05-25 12:16:25,779 django.server "GET /static/css/fa/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 158220
INFO 2026-05-25 12:16:25,792 django.server "GET /api/order-count/ HTTP/1.1" 200 12
INFO 2026-05-25 12:16:25,932 django.server "GET /static/imgs/logo.jpg HTTP/1.1" 200 8326
INFO 2026-05-25 12:17:30,055 django.server "GET /home/ HTTP/1.1" 200 14597
INFO 2026-05-25 12:17:30,100 django.server "GET /static/css/base.css HTTP/1.1" 200 22138
INFO 2026-05-25 12:17:30,178 django.server "GET /api/order-count/ HTTP/1.1" 200 12
INFO 2026-05-25 12:17:33,132 django.server "GET /home/ HTTP/1.1" 200 14597
INFO 2026-05-25 12:17:33,171 django.server "GET /static/css/base.css HTTP/1.1" 200 22138
INFO 2026-05-25 12:17:33,173 django.server "GET /static/css/fa/css/all.min.css HTTP/1.1" 200 73621
INFO 2026-05-25 12:17:33,180 django.server "GET /static/css/item_cart.css HTTP/1.1" 200 9827
INFO 2026-05-25 12:17:33,180 django.server "GET /static/js/main.js HTTP/1.1" 200 13281
INFO 2026-05-25 12:17:33,180 django.server "GET /static/imgs/iwm.png HTTP/1.1" 200 11469
INFO 2026-05-25 12:17:33,181 django.server "GET /static/css/home.css HTTP/1.1" 200 16655
INFO 2026-05-25 12:17:33,186 django.server "GET /static/js/item_cart.js HTTP/1.1" 200 13961
INFO 2026-05-25 12:17:33,193 django.server "GET /static/js/home.js HTTP/1.1" 200 4253
INFO 2026-05-25 12:17:33,452 django.server "GET /static/css/fa/webfonts/fa-regular-400.woff2 HTTP/1.1" 200 25472
INFO 2026-05-25 12:17:33,454 django.server "GET /static/css/fa/webfonts/fa-brands-400.woff2 HTTP/1.1" 200 118684
INFO 2026-05-25 12:17:33,458 django.server "GET /static/css/fa/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 158220
INFO 2026-05-25 12:17:33,463 django.server "GET /api/order-count/ HTTP/1.1" 200 12
INFO 2026-05-25 12:17:35,124 django.server "GET /static/imgs/logo.jpg HTTP/1.1" 200 8326
INFO 2026-05-25 12:17:48,093 django.server "GET /shop/ HTTP/1.1" 200 15241
INFO 2026-05-25 12:17:48,129 django.server "GET /static/css/base.css HTTP/1.1" 304 0
INFO 2026-05-25 12:17:48,133 django.server "GET /static/js/shop.js HTTP/1.1" 200 21522
INFO 2026-05-25 12:17:48,134 django.server "GET /static/css/shop.css HTTP/1.1" 200 23500
